cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira
3856,41,3724.04,Zona Sul,Técnico,True,348,2024-01-05,False
3857,39,3807.77,Grande ABC,Médio,True,574,2024-04-29,True
3858,31,1254.72,Zona Leste,Fundamental,False,511,2024-03-29,True
3859,49,3154.92,Zona Leste,Fundamental,False,403,2024-03-29,False
3860,38,2130.11,Zona Sul,Técnico,False,418,2024-12-03,True
3861,25,1270.34,Zona Norte,Fundamental,True,531,2024-10-11,False
3862,27,4646.78,Zona Leste,Fundamental,True,681,2024-07-10,True
3863,30,4956.37,Zona Norte,Médio,False,541,2024-05-19,True
3864,48,2110.34,Zona Leste,Técnico,False,647,2024-03-18,False
3865,41,4080.02,Zona Oeste,Fundamental,True,505,2024-12-24,True
3866,43,2200.05,Zona Sul,Médio,False,444,2024-09-25,False
3867,30,1723.37,Zona Leste,Médio,False,419,2024-07-26,True
3868,37,5982.4,Zona Leste,Superior,True,529,2024-02-02,True
3869,30,4149.22,Zona Sul,Fundamental,True,564,2024-08-10,True
3870,33,1592.13,Zona Norte,Médio,False,541,2024-06-28,True
3871,40,2479.32,Zona Norte,Médio,False,486,2024-08-02,True
3872,37,2970.55,Zona Sul,Médio,True,502,2024-02-15,True
3873,41,1206.01,Zona Oeste,Técnico,True,464,2024-07-23,True
3874,26,2111.0,Zona Oeste,Fundamental,False,551,2024-08-01,True
3875,35,3194.19,Zona Leste,Superior,True,507,2024-03-28,True
3876,44,3233.22,Zona Leste,Médio,True,471,2024-10-13,False
3877,36,2496.87,Zona Sul,Fundamental,True,526,2024-06-22,True
3878,48,4407.04,Zona Oeste,Médio,False,501,2024-12-05,False
3879,43,1756.13,Zona Leste,Médio,False,549,2024-05-21,True
3880,26,5593.34,Zona Norte,Fundamental,True,512,2024-05-01,False
3881,29,1685.86,Zona Sul,Médio,True,510,2024-09-14,False
3882,41,4386.1,Zona Leste,Superior,True,597,2024-04-19,True
3883,35,5649.64,Zona Sul,Médio,False,402,2024-02-28,True
3884,53,4076.96,Zona Sul,Fundamental,False,573,2024-03-07,True
3885,42,1062.82,Zona Sul,Superior,False,574,2024-08-09,False
3886,40,1577.33,Zona Leste,Superior,False,482,2024-02-08,False
3887,33,2016.06,Zona Norte,Médio,True,556,2024-05-08,False
3888,26,4756.43,Zona Norte,Fundamental,False,430,2024-11-04,True
3889,37,2017.63,Zona Norte,Técnico,False,460,2024-03-19,False
3890,42,5513.3,Zona Sul,Médio,True,527,2024-04-22,False
3891,35,1829.95,Zona Oeste,Técnico,False,517,2024-05-25,True
3892,41,3456.3,Zona Oeste,Fundamental,False,495,2024-12-11,True
3893,37,6703.88,Zona Norte,Superior,True,464,2024-09-28,True
3894,35,1094.44,Zona Sul,Médio,True,485,2024-03-16,True
3895,35,5060.59,Zona Oeste,Técnico,False,537,2024-12-09,False
3896,49,2901.64,Zona Sul,Médio,True,495,2024-12-13,True
3897,38,3030.75,Zona Norte,Médio,False,496,2024-08-26,False
3898,39,2324.28,Zona Leste,Médio,False,506,2024-05-23,True
3899,40,3534.99,Zona Leste,Médio,True,732,2024-02-06,True
3900,26,1832.36,Zona Sul,Fundamental,True,466,2024-07-31,True
3901,32,2306.08,Zona Norte,Superior,True,442,2024-12-25,True
3902,47,2534.37,Zona Leste,Técnico,True,603,2024-01-23,True
3903,40,922.73,Baixada,Médio,True,707,2024-12-19,True
3904,31,995.31,Zona Sul,Médio,False,544,2024-01-07,True
3905,50,2683.08,Zona Norte,Técnico,False,470,2024-01-19,True
3906,50,1897.28,Zona Sul,Médio,True,427,2024-08-07,True
3907,25,5203.82,Zona Norte,Superior,True,606,2024-07-01,True
3908,37,2381.37,Zona Oeste,Médio,True,546,2024-10-23,False
3909,25,2130.26,Zona Norte,Superior,False,608,2024-12-04,False
3910,40,2287.82,Zona Leste,Médio,True,645,2024-07-23,True
3911,36,3374.42,Zona Sul,Fundamental,True,514,2024-09-15,True
3912,51,3268.65,Zona Oeste,Médio,False,509,2024-01-29,True
3913,40,2294.02,Baixada,Fundamental,False,497,2024-09-08,True
3914,42,3543.39,Zona Oeste,Técnico,False,495,2024-10-29,False
3915,42,3967.75,Zona Oeste,Fundamental,True,611,2024-12-07,True
3916,42,3452.19,Zona Sul,Superior,False,508,2024-03-22,False
3917,30,3427.28,Zona Leste,Superior,False,633,2024-12-12,True
3918,27,3067.34,Zona Sul,Fundamental,False,441,2024-10-09,False
3919,33,2558.95,Zona Norte,Fundamental,False,438,2024-01-02,False
3920,53,1559.42,Zona Norte,Médio,True,462,2024-11-09,True
3921,40,4945.33,Zona Oeste,Fundamental,True,478,2024-09-12,True
3922,43,2823.11,Zona Oeste,Médio,True,570,2024-05-07,True
3923,54,7507.23,Zona Leste,Médio,False,662,2024-01-11,True
3924,42,1178.35,Zona Leste,Médio,False,462,2024-03-27,True
3925,35,1965.89,Grande ABC,Técnico,False,466,2024-02-22,True
3926,31,2266.22,Zona Leste,Médio,True,430,2024-12-10,True
3927,52,3468.33,Zona Sul,Fundamental,True,485,2024-11-10,False
3928,31,2455.51,Zona Norte,Superior,True,574,2024-07-14,True
3929,27,3131.67,Zona Norte,Médio,True,617,2024-10-16,False
3930,28,2590.98,Grande ABC,Técnico,False,666,2024-02-01,True
3931,43,2009.95,Zona Sul,Técnico,True,423,2024-07-25,True
3932,41,2373.3,Zona Norte,Médio,True,547,2024-03-22,False
3933,30,4641.41,Zona Sul,Fundamental,False,516,2024-03-12,True
3934,44,6279.89,Zona Norte,Superior,False,441,2024-03-12,True
3935,37,4491.92,Zona Leste,Superior,False,544,2024-10-03,False
3936,42,1920.56,Zona Leste,Técnico,True,562,2024-11-03,True
3937,41,2316.89,Zona Leste,Fundamental,True,421,2024-06-20,True
3938,26,2214.95,Zona Oeste,Fundamental,False,481,2024-11-27,True
3939,31,2451.53,Zona Leste,Superior,True,537,2024-09-07,False
3940,40,874.95,Zona Oeste,Médio,True,723,2024-05-09,False
3941,39,4237.13,Zona Norte,Técnico,False,634,2024-07-12,False
3942,40,1535.9,Baixada,Médio,True,509,2024-04-18,True
3943,43,1761.02,Zona Leste,Médio,False,721,2024-03-07,True
3944,54,2464.64,Grande ABC,Fundamental,True,525,2024-05-13,True
3945,31,5504.88,Zona Oeste,Médio,True,585,2024-06-13,True
3946,36,6465.96,Zona Leste,Médio,False,539,2024-12-14,True
3947,44,3539.07,Zona Sul,Médio,True,490,2024-06-11,True
3948,43,2892.64,Grande ABC,Técnico,False,516,2024-06-14,True
3949,36,5626.86,Zona Sul,Fundamental,False,460,2024-12-05,True
3950,30,2094.2,Zona Norte,Médio,True,466,2024-06-27,True
3951,49,5349.54,Zona Oeste,Fundamental,False,485,2024-05-31,True
3952,53,4234.26,Zona Norte,Fundamental,True,303,2024-11-17,True
3953,53,2281.02,Zona Leste,Fundamental,False,411,2024-01-16,True
3954,44,1632.96,Zona Oeste,Médio,False,501,2024-10-22,True
3955,35,1559.29,Zona Leste,Técnico,True,617,2024-03-26,True
3956,42,1689.19,Zona Sul,Fundamental,False,599,2024-11-13,True
3957,43,5416.07,Zona Leste,Fundamental,True,478,2024-02-06,True
3958,37,2970.01,Zona Oeste,Técnico,True,641,2024-05-25,True
3959,41,1794.83,Zona Sul,Técnico,True,415,2024-05-05,True
3960,53,2390.26,Zona Oeste,Fundamental,True,554,2024-08-24,False
3961,51,2710.23,Zona Oeste,Médio,False,550,2024-02-21,True
3962,27,2040.65,Zona Oeste,Fundamental,True,469,2024-03-09,True
3963,31,1177.82,Zona Leste,Médio,False,503,2024-02-03,True
3964,45,2707.84,Zona Oeste,Médio,True,397,2024-12-16,True
3965,26,4720.66,Zona Norte,Fundamental,True,591,2024-04-05,False
3966,35,3300.61,Zona Leste,Médio,False,429,2024-04-06,True
3967,28,4313.11,Zona Norte,Médio,False,543,2024-01-06,True
3968,38,4121.62,Zona Norte,Técnico,True,476,2024-11-08,True
3969,44,3908.16,Baixada,Médio,True,582,2024-10-05,False
3970,39,1945.11,Zona Leste,Médio,True,668,2024-06-16,False
3971,53,6089.83,Grande ABC,Técnico,True,365,2024-09-01,False
3972,25,2310.12,Zona Norte,Fundamental,False,438,2024-07-10,False
3973,44,3297.78,Zona Norte,Médio,True,559,2024-09-09,True
3974,37,1555.42,Zona Oeste,Médio,False,466,2024-09-07,True
3975,26,2348.79,Zona Norte,Médio,True,467,2024-06-07,False
3976,33,1692.25,Zona Leste,Técnico,True,504,2024-02-11,True
3977,38,3114.82,Grande ABC,Médio,False,525,2024-09-06,True
3978,41,3676.19,Zona Oeste,Médio,True,496,2024-02-29,True
3979,44,1746.19,Zona Norte,Médio,True,541,2024-02-06,False
3980,26,2149.14,Zona Leste,Fundamental,True,611,2024-02-18,False
3981,35,1074.88,Zona Norte,Médio,True,462,2024-04-15,True
3982,25,2832.03,Zona Sul,Fundamental,True,494,2024-07-26,True
3983,31,4505.02,Zona Leste,Médio,True,516,2024-01-31,False
3984,34,1736.96,Zona Leste,Fundamental,False,537,2024-08-22,False
3985,44,1064.0,Zona Norte,Médio,True,541,2024-05-16,True
3986,41,2891.68,Zona Oeste,Médio,True,557,2024-09-08,False
3987,32,2517.62,Zona Norte,Superior,False,430,2024-02-18,True
3988,31,1584.58,Zona Leste,Fundamental,False,603,2024-05-19,False
3989,38,6327.46,Baixada,Superior,False,607,2024-07-07,False
3990,44,3631.87,Zona Sul,Técnico,True,624,2024-08-19,False
3991,41,2868.11,Zona Sul,Fundamental,False,663,2024-05-23,True
3992,38,2827.31,Zona Oeste,Superior,True,687,2024-01-21,True
3993,34,2839.18,Baixada,Médio,False,680,2024-05-09,False
3994,52,2008.62,Zona Norte,Médio,False,447,2024-02-09,False
3995,31,1890.61,Zona Leste,Fundamental,False,495,2024-04-10,True
3996,28,3567.52,Zona Oeste,Médio,False,612,2024-09-29,False
3997,35,933.72,Zona Leste,Médio,False,369,2024-10-30,True
3998,42,2094.05,Zona Norte,Médio,False,473,2024-08-29,False
3999,43,1474.39,Zona Leste,Médio,False,520,2024-05-26,True
4000,26,2979.16,Zona Leste,Superior,False,686,2024-09-13,False
4001,37,3882.47,Zona Norte,Médio,False,576,2024-02-02,True
4002,50,1901.06,Zona Oeste,Médio,False,636,2024-02-15,True
4003,45,4355.5,Grande ABC,Técnico,False,524,2024-07-02,False
4004,39,3976.05,Zona Oeste,Técnico,False,508,2024-09-23,False
4005,31,2240.18,Zona Sul,Técnico,True,462,2024-04-03,True
4006,36,1797.67,Zona Leste,Médio,False,502,2024-05-20,True
4007,48,2506.86,Zona Norte,Fundamental,False,486,2024-05-26,True
4008,29,1736.14,Zona Oeste,Fundamental,True,502,2024-01-18,False
4009,28,902.78,Zona Sul,Fundamental,False,518,2024-02-08,False
4010,36,2814.08,Zona Sul,Fundamental,True,601,2024-10-10,True
4011,37,1417.26,Zona Norte,Fundamental,True,452,2024-12-09,True
4012,36,6285.32,Zona Leste,Fundamental,False,595,2024-03-19,True
4013,29,2551.06,Baixada,Fundamental,True,713,2024-06-06,False
4014,40,3103.94,Zona Sul,Superior,False,559,2024-05-03,True
4015,35,3825.79,Zona Oeste,Fundamental,False,492,2024-02-29,True
4016,37,2730.69,Grande ABC,Superior,True,458,2024-07-11,True
4017,29,4644.06,Zona Leste,Médio,False,524,2024-03-16,True
4018,44,7564.33,Zona Norte,Técnico,True,517,2024-06-05,True
4019,45,2495.08,Zona Sul,Médio,True,475,2024-01-14,False
4020,27,1277.07,Zona Sul,Fundamental,False,534,2024-04-19,False
4021,34,2905.69,Zona Norte,Fundamental,True,481,2024-09-24,False
4022,40,1437.92,Grande ABC,Superior,True,562,2024-09-05,False
4023,38,2607.02,Zona Oeste,Fundamental,True,496,2024-11-16,False
4024,34,1737.49,Zona Leste,Médio,False,589,2024-08-05,False
4025,27,1401.2,Zona Oeste,Fundamental,False,374,2024-04-04,True
4026,28,2118.57,Zona Sul,Técnico,True,453,2024-03-06,False
4027,33,8000.0,Baixada,Fundamental,False,464,2024-07-15,False
4028,32,2309.72,Zona Sul,Médio,True,536,2024-09-09,False
4029,31,2306.28,Zona Leste,Superior,False,634,2024-02-27,True
4030,47,2820.99,Zona Oeste,Médio,False,631,2024-08-27,True
4031,54,2270.32,Zona Sul,Técnico,False,421,2024-05-18,True
4032,54,1720.92,Zona Oeste,Superior,False,540,2024-06-26,False
4033,38,6894.01,Zona Sul,Fundamental,False,570,2024-09-28,False
4034,41,4783.07,Zona Norte,Médio,False,502,2024-03-05,True
4035,29,1930.3,Grande ABC,Técnico,False,482,2024-06-05,True
4036,30,2555.84,Zona Leste,Médio,False,428,2024-11-28,True
4037,38,3418.74,Zona Oeste,Médio,False,651,2024-12-18,True
4038,41,2595.29,Zona Oeste,Médio,True,704,2024-06-14,False
4039,49,4050.23,Zona Leste,Médio,False,339,2024-10-05,False
4040,37,3825.19,Zona Norte,Superior,True,452,2024-10-05,True
4041,32,2638.73,Zona Norte,Superior,True,453,2024-08-04,False
4042,36,3733.51,Zona Leste,Fundamental,False,610,2024-07-15,False
4043,39,4826.98,Zona Leste,Médio,True,591,2024-01-25,True
4044,53,1178.91,Zona Sul,Médio,False,545,2024-01-31,True
4045,41,1682.75,Zona Leste,Médio,True,464,2024-09-17,True
4046,45,1922.95,Zona Sul,Superior,False,563,2024-12-23,True
4047,37,1668.73,Zona Leste,Médio,False,510,2024-10-09,True
4048,28,3239.79,Zona Oeste,Médio,True,499,2024-10-05,True
4049,50,2270.8,Zona Leste,Médio,False,599,2024-03-24,True
4050,39,1642.41,Baixada,Fundamental,False,535,2024-09-03,True
4051,34,1807.22,Zona Leste,Superior,True,383,2024-08-11,True
4052,52,1628.58,Zona Norte,Médio,True,498,2024-10-26,True
4053,44,3163.57,Zona Sul,Fundamental,True,609,2024-02-22,False
4054,34,2600.5,Grande ABC,Médio,False,587,2024-04-14,True
4055,50,2406.42,Zona Norte,Médio,False,465,2024-10-18,True
4056,32,2938.98,Zona Oeste,Fundamental,True,478,2024-03-22,True
4057,41,2101.62,Zona Leste,Fundamental,True,519,2024-02-09,True
4058,30,8000.0,Zona Sul,Técnico,False,475,2024-05-10,True
4059,35,3220.44,Zona Sul,Médio,False,387,2024-02-07,True
4060,34,4012.81,Zona Oeste,Fundamental,True,568,2024-04-03,False
4061,48,3423.54,Zona Leste,Superior,False,618,2024-12-08,True
4062,27,1349.27,Zona Norte,Médio,False,435,2024-10-02,False
4063,28,2494.55,Zona Leste,Fundamental,False,418,2024-05-22,True
4064,33,3315.87,Baixada,Técnico,True,390,2024-01-18,False
4065,33,2298.33,Zona Oeste,Médio,True,616,2024-11-26,True
4066,36,940.61,Baixada,Técnico,False,564,2024-09-16,True
4067,43,2257.32,Zona Oeste,Médio,True,643,2024-06-28,True
4068,35,1200.5,Zona Leste,Médio,False,509,2024-03-22,False
4069,35,2562.19,Grande ABC,Médio,False,592,2024-05-30,True
4070,27,3733.11,Zona Oeste,Fundamental,False,589,2024-04-07,True
4071,28,2671.67,Zona Oeste,Médio,True,519,2024-03-15,True
4072,44,1740.52,Zona Norte,Médio,False,380,2024-01-01,False
4073,52,1084.53,Grande ABC,Médio,False,469,2024-05-27,False
4074,53,4081.68,Grande ABC,Fundamental,False,461,2024-12-11,False
4075,47,2789.94,Zona Norte,Médio,True,507,2024-05-30,False
4076,35,7877.81,Zona Oeste,Médio,False,426,2024-11-08,False
4077,36,4692.86,Zona Sul,Superior,True,484,2024-12-16,False
4078,37,4731.67,Zona Leste,Superior,False,351,2024-12-21,True
4079,36,1715.36,Grande ABC,Superior,False,430,2024-09-14,True
4080,47,2250.38,Grande ABC,Médio,False,521,2024-06-08,True
4081,44,2194.01,Grande ABC,Superior,False,597,2024-08-20,True
4082,53,1164.44,Grande ABC,Fundamental,False,522,2024-03-26,True
4083,46,3022.54,Zona Leste,Médio,False,471,2024-04-17,True
4084,26,2466.55,Zona Norte,Médio,False,476,2024-01-11,False
4085,47,1164.74,Zona Norte,Fundamental,False,641,2024-07-13,True
4086,52,3449.57,Zona Leste,Médio,False,466,2024-03-29,True
4087,33,2043.18,Zona Norte,Técnico,False,487,2024-11-01,True
4088,44,3855.6,Zona Norte,Superior,False,535,2024-08-17,True
4089,42,857.7,Zona Sul,Médio,False,480,2024-10-15,True
4090,39,1125.78,Zona Leste,Médio,False,576,2024-05-03,True
4091,42,1860.78,Zona Norte,Fundamental,True,405,2024-05-24,True
4092,51,3053.08,Zona Leste,Médio,True,512,2024-05-03,True
4093,28,2304.91,Zona Norte,Médio,False,477,2024-12-27,False
4094,51,3134.77,Zona Sul,Fundamental,False,520,2024-08-20,False
4095,52,2125.1,Zona Norte,Fundamental,True,447,2024-12-02,True
4096,50,2852.03,Grande ABC,Superior,False,469,2024-03-18,False
4097,28,2984.4,Zona Norte,Superior,False,349,2024-02-20,True
4098,31,2040.63,Zona Oeste,Superior,True,503,2024-09-30,False
4099,34,2659.64,Zona Leste,Médio,False,546,2024-07-16,True
4100,41,2634.93,Zona Sul,Médio,False,389,2024-03-17,True
4101,49,2272.52,Zona Leste,Superior,False,560,2024-12-03,True
4102,31,2797.16,Zona Norte,Médio,True,477,2024-02-28,False
4103,36,3066.45,Baixada,Médio,False,517,2024-08-13,False
4104,53,2170.96,Zona Leste,Médio,False,474,2024-12-03,True
4105,37,3433.93,Zona Leste,Médio,False,580,2024-06-18,True
4106,33,1452.7,Zona Sul,Técnico,False,592,2024-07-03,True
4107,46,954.81,Zona Norte,Superior,False,305,2024-04-23,True
4108,45,3925.12,Zona Sul,Médio,False,529,2024-07-09,False
4109,37,2832.6,Grande ABC,Médio,False,537,2024-03-29,False
4110,35,2109.72,Zona Sul,Técnico,True,404,2024-01-25,True
4111,53,2887.97,Zona Oeste,Superior,False,641,2024-03-23,False
4112,34,1213.86,Zona Leste,Fundamental,False,570,2024-07-18,False
4113,38,2087.98,Zona Oeste,Superior,True,621,2024-09-26,True
4114,43,1363.17,Zona Oeste,Médio,True,562,2024-06-15,True
4115,27,1206.97,Zona Oeste,Técnico,True,472,2024-03-03,False
4116,52,1504.88,Zona Norte,Fundamental,False,531,2024-07-04,True
4117,43,1995.68,Zona Sul,Fundamental,False,517,2024-10-05,True
4118,25,3540.42,Zona Norte,Fundamental,True,577,2024-11-18,False
4119,36,7639.55,Zona Norte,Fundamental,True,428,2024-09-01,False
4120,40,1906.63,Zona Sul,Fundamental,True,644,2024-04-04,True
4121,51,2498.85,Zona Leste,Médio,False,612,2024-10-24,True
4122,31,3332.5,Zona Sul,Fundamental,True,464,2024-07-27,True
4123,44,2016.71,Zona Sul,Fundamental,True,507,2024-11-05,True
4124,28,3649.0,Zona Norte,Médio,False,509,2024-07-11,True
4125,45,1888.27,Zona Norte,Médio,True,482,2024-02-21,False
4126,47,5363.08,Zona Sul,Médio,False,502,2024-09-03,False
4127,41,3162.48,Zona Norte,Fundamental,False,503,2024-01-12,True
4128,27,1819.97,Zona Sul,Médio,False,497,2024-09-07,False
4129,38,2678.81,Zona Sul,Técnico,False,499,2024-10-23,True
4130,28,2236.0,Zona Sul,Médio,True,514,2024-03-03,False
4131,40,4153.88,Zona Sul,Médio,True,430,2024-07-04,True
4132,47,2347.51,Zona Sul,Médio,True,537,2024-09-05,True
4133,35,1289.52,Zona Leste,Superior,True,483,2024-05-16,True
4134,26,1579.82,Zona Leste,Superior,True,413,2024-12-06,True
4135,49,3632.15,Grande ABC,Fundamental,True,410,2024-07-07,True
4136,29,1718.04,Grande ABC,Superior,True,523,2024-10-04,True
4137,49,2250.37,Zona Oeste,Médio,False,439,2024-09-16,False
4138,29,2988.88,Zona Leste,Médio,False,651,2024-12-14,False
4139,49,4141.86,Zona Sul,Superior,False,478,2024-01-01,True
4140,36,2798.09,Zona Sul,Fundamental,False,688,2024-11-27,False
4141,30,2342.21,Baixada,Médio,True,424,2024-03-26,True
4142,40,1683.65,Zona Leste,Médio,False,575,2024-01-06,True
4143,36,2498.45,Zona Norte,Médio,False,533,2024-05-24,False
4144,38,1265.58,Grande ABC,Médio,False,526,2024-09-03,False
4145,33,2245.75,Grande ABC,Médio,False,593,2024-02-20,False
4146,52,1145.09,Zona Norte,Fundamental,True,401,2024-03-11,False
4147,48,2071.65,Zona Sul,Fundamental,True,553,2024-04-17,False
4148,28,1042.7,Zona Oeste,Superior,False,468,2024-09-10,True
4149,35,1702.29,Zona Oeste,Fundamental,False,589,2024-03-27,True
4150,29,3012.44,Zona Sul,Fundamental,False,540,2024-09-13,False
4151,27,2081.37,Zona Oeste,Médio,False,538,2024-03-04,False
4152,38,4580.59,Zona Leste,Médio,False,537,2024-07-18,False
4153,44,1410.67,Zona Oeste,Fundamental,True,596,2024-12-30,False
4154,43,5115.72,Zona Sul,Médio,False,580,2024-11-08,False
4155,28,1491.41,Zona Oeste,Fundamental,True,569,2024-02-11,False
4156,30,3453.67,Zona Oeste,Médio,False,574,2024-05-29,True
4157,41,2269.24,Zona Leste,Médio,False,441,2024-03-01,True
4158,41,1918.28,Zona Sul,Fundamental,False,577,2024-04-26,True
4159,26,1438.83,Zona Leste,Fundamental,True,496,2024-12-29,False
4160,42,1458.78,Baixada,Técnico,True,574,2024-06-11,False
4161,26,2870.45,Zona Oeste,Técnico,False,361,2024-11-18,False
4162,45,4498.19,Zona Oeste,Fundamental,True,549,2024-04-05,True
4163,45,2310.62,Zona Oeste,Fundamental,False,638,2024-11-23,False
4164,35,1141.75,Zona Leste,Médio,True,515,2024-03-26,False
4165,40,1330.22,Zona Leste,Médio,True,589,2024-10-19,True
4166,37,5954.56,Zona Norte,Superior,False,612,2024-05-23,False
4167,53,3152.2,Grande ABC,Fundamental,True,384,2024-01-08,True
4168,42,1630.76,Grande ABC,Médio,True,443,2024-07-23,False
4169,37,1322.97,Zona Norte,Médio,False,693,2024-09-02,True
4170,30,2576.58,Zona Leste,Fundamental,True,529,2024-04-01,True
4171,38,4605.89,Grande ABC,Técnico,False,695,2024-03-08,True
4172,42,2171.78,Zona Norte,Médio,False,603,2024-08-23,True
4173,37,2681.57,Zona Sul,Médio,False,406,2024-11-24,False
4174,42,2145.56,Zona Oeste,Fundamental,True,750,2024-02-15,False
4175,43,2971.3,Grande ABC,Superior,False,451,2024-12-23,True
4176,43,1595.75,Zona Norte,Médio,False,592,2024-10-21,True
4177,41,1083.17,Zona Leste,Fundamental,True,522,2024-02-26,False
4178,39,5403.15,Zona Leste,Fundamental,False,410,2024-05-22,True
4179,28,4684.42,Baixada,Fundamental,False,367,2024-05-01,False
4180,40,2455.8,Zona Sul,Médio,False,542,2024-04-13,True
4181,26,2517.18,Zona Norte,Fundamental,False,511,2024-07-04,True
4182,33,3621.18,Zona Sul,Médio,True,466,2024-07-15,True
4183,49,2570.95,Zona Sul,Fundamental,False,483,2024-11-30,True
4184,40,1575.12,Zona Oeste,Técnico,True,524,2024-12-14,True
4185,31,3046.54,Zona Sul,Médio,True,465,2024-01-18,True
4186,42,1086.15,Zona Norte,Médio,False,521,2024-02-28,True
4187,30,2275.56,Zona Sul,Médio,False,479,2024-07-25,True
4188,49,2741.92,Zona Leste,Superior,False,507,2024-03-31,False
4189,29,5470.94,Zona Leste,Fundamental,True,579,2024-12-21,True
4190,49,2002.66,Zona Norte,Médio,True,664,2024-07-14,True
4191,42,4840.19,Zona Norte,Médio,False,445,2024-10-05,False
4192,49,2195.54,Zona Sul,Médio,True,604,2024-11-10,True
4193,25,1068.78,Grande ABC,Médio,True,446,2024-03-20,True
4194,30,3647.16,Grande ABC,Médio,True,529,2024-08-21,True
4195,39,3363.35,Baixada,Técnico,False,531,2024-01-03,False
4196,41,2628.78,Grande ABC,Médio,True,478,2024-03-20,True
4197,32,3172.9,Grande ABC,Fundamental,False,467,2024-10-26,False
4198,36,3418.18,Zona Oeste,Fundamental,False,546,2024-12-28,True
4199,38,2480.95,Zona Oeste,Médio,True,526,2024-06-15,False
4200,42,1866.78,Zona Oeste,Fundamental,False,556,2024-01-05,True
4201,42,1901.44,Zona Norte,Médio,False,403,2024-11-21,False
4202,36,3221.93,Zona Oeste,Fundamental,False,525,2024-06-30,False
4203,38,3152.82,Zona Leste,Fundamental,True,521,2024-03-22,True
4204,54,3778.54,Zona Oeste,Médio,False,619,2024-01-23,True
4205,42,6514.65,Zona Sul,Superior,False,608,2024-06-28,False
4206,51,1426.22,Zona Leste,Médio,True,640,2024-11-16,True
4207,41,3097.88,Zona Oeste,Médio,True,471,2024-05-20,True
4208,40,3333.51,Zona Norte,Fundamental,False,626,2024-08-27,True
4209,36,4804.11,Zona Norte,Técnico,True,517,2024-09-26,False
4210,45,2507.55,Zona Norte,Médio,True,615,2024-04-04,True
4211,53,1818.83,Zona Norte,Médio,False,433,2024-03-13,False
4212,30,5422.48,Zona Oeste,Fundamental,True,497,2024-08-19,False
4213,47,4611.24,Zona Sul,Médio,True,569,2024-12-13,True
4214,32,2493.64,Zona Oeste,Médio,True,478,2024-06-27,False
4215,39,2768.47,Zona Oeste,Superior,False,423,2024-09-16,True
4216,38,876.14,Zona Oeste,Superior,False,473,2024-05-30,False
4217,31,2081.87,Zona Sul,Médio,False,547,2024-09-08,True
4218,45,1823.41,Zona Sul,Médio,False,458,2024-08-06,False
4219,44,5556.97,Zona Sul,Fundamental,True,519,2024-08-22,True
4220,36,2171.55,Zona Norte,Superior,True,406,2024-03-29,True
4221,29,2839.87,Grande ABC,Médio,False,725,2024-03-01,True
4222,42,2367.56,Grande ABC,Médio,True,421,2024-10-01,True
4223,35,3115.78,Zona Oeste,Fundamental,True,594,2024-07-23,True
4224,40,1401.89,Zona Leste,Técnico,True,584,2024-01-07,True
4225,40,2470.71,Zona Sul,Fundamental,False,667,2024-09-07,False
4226,52,5350.81,Zona Oeste,Fundamental,True,402,2024-06-25,True
4227,43,1816.36,Zona Sul,Fundamental,False,445,2024-08-11,False
4228,40,3176.97,Zona Norte,Médio,False,623,2024-01-18,True
4229,48,1847.15,Grande ABC,Superior,True,368,2024-06-13,True
4230,48,4385.92,Zona Leste,Superior,False,443,2024-02-21,True
4231,53,1440.95,Zona Sul,Médio,False,547,2024-11-12,False
4232,28,2556.13,Zona Norte,Técnico,False,556,2024-06-03,True
4233,42,4177.21,Zona Leste,Médio,False,312,2024-03-01,True
4234,45,2144.37,Zona Norte,Superior,False,501,2024-06-28,True
4235,54,2853.41,Baixada,Superior,True,613,2024-07-14,False
4236,36,2087.0,Zona Leste,Médio,False,579,2024-08-14,False
4237,43,1474.0,Zona Norte,Fundamental,True,343,2024-12-26,True
4238,32,6255.73,Zona Leste,Médio,False,591,2024-03-13,True
4239,49,3222.07,Zona Norte,Médio,True,543,2024-02-02,True
4240,48,2615.71,Zona Sul,Técnico,False,660,2024-01-08,True
4241,28,2245.57,Zona Sul,Fundamental,True,523,2024-11-14,False
4242,28,3886.3,Zona Sul,Médio,False,514,2024-11-20,False
4243,35,1089.98,Zona Leste,Médio,False,552,2024-08-09,True
4244,47,1899.26,Zona Oeste,Fundamental,False,519,2024-01-05,False
4245,46,1220.27,Zona Norte,Fundamental,False,650,2024-01-05,True
4246,30,1346.6,Zona Sul,Técnico,False,630,2024-12-26,False
4247,48,2027.12,Zona Norte,Médio,False,585,2024-11-26,False
4248,38,1771.48,Zona Oeste,Superior,False,484,2024-06-17,True
4249,31,1388.89,Grande ABC,Fundamental,False,601,2024-04-28,True
4250,33,2967.4,Zona Leste,Médio,True,534,2024-12-18,True
4251,34,1484.04,Zona Norte,Fundamental,False,580,2024-04-23,False
4252,41,1561.38,Zona Leste,Superior,True,456,2024-03-01,False
4253,33,932.83,Zona Sul,Fundamental,False,591,2024-08-25,True
4254,47,2288.74,Zona Leste,Médio,True,570,2024-08-22,True
4255,41,2361.22,Grande ABC,Médio,True,530,2024-10-21,False
